grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
tsutsu aru,つつある,Learn Japanese grammar: (tsutsu aru). Meaning: to be doing; to be in the process of doing ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ます</s> (stem form)</td><td>つつある</td></tr></tbody></table>","Example #1スマホの登場で、デジタルカメラの人気がなくなりつつある。hintromajiEnglishスマホのとうじょうで、デジタルカメラのにんきがなくなりつつある。sumaho no toujou de, dejitaru kamera no ninki ga nakunari tsutsu aru.Since the release of the smartphone, digital camera's have been losing popularity.","Example #2最近はゴルフをしていないので、下手になりつつあります。hintromajiEnglishさいきんはゴルフをしていないので、へたになりつつあります。saikin wa gorufu o shite inai node, heta ni nari tsutsu arimasu.Lately I haven't been playing golf, so I am losing my touch.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4%e3%81%82%e3%82%8b-tsutsu-aru-meaning/
ue wa,上は（うえは）,Learn Japanese grammar: 【うえは】(ue wa). Meaning: now that; since; as long as ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">上は</td></tr><tr><td>Verb (た form)</td></tr></tbody></table>","Example #1約束した上は、どんなことがあっても守ります。hintromajiEnglishやくそくしたうえは、どんなことがあってもまもります。yakusoku shita ue wa, donna koto ga atte mo mamorimasu.Since I’ve made a promise, I will keep it no matter what happens.","Example #2プロ選手になると決めた上は、苦しくても頑張らなければならない。hintromajiEnglishプロせんしゅになるときめたうえは、くるしくてもがんばらなければならない。puro senshu ni naru to kimeta ue wa, kurushiku temo ganbaranakereba naranai.Since you've decided to become a professional athlete, even if things get tough you have to always do your best.",https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a%e3%81%af-ue-wa-meaning/
wa moto yori,はもとより,also; let alone; from the beginning,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%82%82%e3%81%a8%e3%82%88%e3%82%8a-wa-moto-yori-meaning/
wa tomokaku,はともかく,"Meaning: anyhow; in any case; whether or not. Learn Japanese Grammar 日本語文法 - JLPT N2 - はともかく (wa tomokaku). Study example sentences, & vocabulary list.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>はともかく（として）</td></tr></tbody></table>","Example #1行くか行かないかはともかく、レストランの予約だけはしておこう。hintromajiEnglishいくかいかないかはともかく、レストランのよやくだけはしておこう。iku ka ikanai ka wa tomokaku, resutoran no yoyaku dake wa shite okou.Whether or not we are going, let's at least make the restaurant reservation.","Example #2この店の品物は、質はともかく種類は多い。hintromajiEnglishこのみせのしなものは、しつはともかくしゅるいはおおい。kono mise no shinamono wa, shitsu wa tomokaku shurui wa ooi.Regardless of the quality of the goods at this store, they have a lot of variety.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%a8%e3%82%82%e3%81%8b%e3%81%8f-wa-tomokaku-meaning/
wazuka ni,わずかに,Learn Japanese grammar: (wazuka ni). Meaning: slightly; only; barely; narrowly ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>わずかに</td><td>Phrase</td></tr></tbody></table>",Example #1電車がわずかに遅れている。hintromajiEnglishでんしゃがわずかにおくれている。densha ga wazuka ni okurete iru.The train is running slightly late.,Example #2道はここでわずかに右に曲がっている。hintromajiEnglishみちはここでわずかにみぎにまがっている。michi wa koko de wazuka ni migi ni magatte iru.The road bends slightly to the right here.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%9a%e3%81%8b%e3%81%ab-wazuka-ni-meaning/
yagate,やがて,Learn Japanese grammar: (yagate). Meaning: before long; soon; almost; eventually ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>やがて</td><td>phrase</td></tr></tbody></table>",Example #1やがて真っ暗になった。hintromajiEnglishやがてまっくらになった。yagate makkura ni natta.It soon became completely dark.,Example #2やがて考えがまとまってきた。hintromajiEnglishやがてかんがえがまとまってきた。yagate kangae ga matomatte kita.My ideas finally began to take shape.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%8c%e3%81%a6-yagate-meaning/
yara~yara,やら～やら,Learn Japanese grammar: (yara~yara). Meaning: such things as A and B; A and B and so on ~. This can also express uncertainty. See the...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary)</td><td rowspan=""3"">やら + [B]やら</td></tr><tr><td>Noun</td></tr><tr><td>い-adjective</td></tr></tbody></table>",Example #1大学生は宿題やらアルバイトやらで忙しい。hintromajiEnglishだいがくせいはしゅくだいやらアルバイトやらでいそがしい。daigakusei wa shukudai yara arubaito yara de isogashii.University students are quite busy with things like homework and part time jobs.,Example #2さっきコンビニでおにぎりやらお茶やらを買った。hintromajiEnglishさっきコンビニでおにぎりやらおちゃやらをかった。sakki konbini de onigiri yara ocha yara katta.A short while ago I bought some rice balls and tea from the convenience store.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%82%89%ef%bd%9e%e3%82%84%e3%82%89-yara-yara-meaning/
yohodo / yoppodo,よほど / よっぽど,Learn Japanese grammar: (yohodo / yoppodo). Meaning: very; greatly; much; to a large extent.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>よほど<br/>よっぽど</td><td>explanation</td></tr></tbody></table>",Example #1よほど前にあった事です。hintromajiEnglishよほどまえにあったことです。yohodo mae ni atta koto desu.It happened a long time ago.,Example #2そこはここからよほど離れている。hintromajiEnglishそこはここからよほどはなれている。soko wa koko kara yohodo hanareteiru.That place is quite far from here.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%bb%e3%81%a9-%e3%82%88%e3%81%a3%e3%81%bd%e3%81%a9-yohodo-yoppodo-meaning/
yori,より [2],"from~ (a time, place, or person)",<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a-yori-from-time-place/
yori hoka nai,よりほかない,Learn Japanese grammar: (yori hoka nai). Meaning: to have no choice but ~. This may be used either as: よりほかはない (yori hoka wa nai). よりほか仕方がない【よりほかしかたがない】(yori...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <small>(dictionary)</small></td><td>（より）ほか（は）ない<br/>（より）ほか（しかたが）ない</td></tr></tbody></table>",Example #1この仕事は君に信頼するよりほかはない。hintromajiEnglishこのしごとはきみにしんらいするよりほかはない。kono shigoto wa kimi ni shinrai suru yori hoka wa nai.I have no choice but to trust you with this job.,"Example #2バスがないので、歩いていくよりほか仕方がない。hintromajiEnglishバスがないので、あるいていくよりほかしかたがない。basu ga nai node, aruite iku yori hoka shikata ga nai.Since there are no buses, i have no choice but to go on foot.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%e3%81%bb%e3%81%8b%e3%81%aa%e3%81%84-yori-hoka-nai-meaning/
you dewa,ようでは,Learn Japanese grammar: (you dewa ). Meaning: if ~ (bad result).,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td>ようでは</td><td>bad result</td></tr></tbody></table>","Example #1この問題が分からないようではN２には合格できないよ。hintromajiEnglishこのもんだいがわからないようではN２にはごうかくできないよ。kono mondai ga wakaranai you dewa N2 niwa goukaku dekinai yo.If you don't understand this problem, then you won't be able to pass the N2.","Example #2試験の前の日に勉強を始めるようでは、合格はできない。hintromajiEnglishしけんのまえのひにべんきょうをはじめるようでは、ごうかくはできない。shiken no mae no hi ni benkyou o hajimeru you dewa, goukaku wa dekinai.If you start studying the day before the exam, you will not be able to pass.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af-you-dewa-meaning/
you dewa nai ka,ようではないか,let’s do (something); why don’t we ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84%e3%81%8b-you-dewa-nai-ka-meaning/
you ka~mai ka,ようか～まいか,"Learn Japanese grammar: (you ka~mai ka). Meaning: whether or not; considering options. There are some special exceptions for how you should conjugate the second verb,...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>V (volational) + か</td><td>V + まいか</td></tr><tr><td class=""text-center"" colspan=""2"">Special rules for 2nd verb</td></tr><tr><td colspan=""2"">Ru-verb: dictionary form OR <s>ます</s> + まい</td></tr><tr><td colspan=""2"">U-verb: dictionary form + まい</td></tr><tr><td colspan=""2"">くる: こまい / くるまい</td></tr><tr><td colspan=""2"">する: しまい / すまい / するまい</td></tr></tbody></table>","Example #1雨だ。買い物をしに行こうか、行くまいか。hintromajiEnglishあめだ。かいものをしにいこうか、いくまいか。ame da. kaimono o shi ni ikou ka, iku mai ka.It's raining.. Should I go to buy groceries or not?","Example #2本当のことを話そうか話すまいか迷ったが、結局全部話した。hintromajiEnglishほんとうのことをはなそうかはなすまいかまよったが、けっきょくぜんぶはなした。hontou no koto o hanasou ka hanasu mai ka mayotta ga, kekkyoku zenbu hanashita.I didn't know whether to say the truth or not, but in the end I told everything.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8b%ef%bd%9e%e3%81%be%e3%81%84%e3%81%8b-you-ka-mai-ka-meaning/
you suru ni,要するに（ようするに）,in short; in a word; to sum up; to put it simply ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e8%a6%81%e3%81%99%e3%82%8b%e3%81%ab-%e3%82%88%e3%81%86%e3%81%99%e3%82%8b%e3%81%ab-you-suru-ni-meaning/
zaru o enai,ざるを得ない（ざるをえない）,Learn Japanese grammar: 【ざるをえない】(zaru o enai). Meaning: cannot help (doing); have no choice but to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (ない root) <s>ない</s></td><td rowspan=""2"">ざるを得ない</td></tr><tr><td>Exception: しない -&gt; せ</td></tr></tbody></table>",Example #1私はそうせざるを得ない。hintromajiEnglishわたしはそうせざるをえない。watashi wa sou sezaru o enai.I have no choice but to do that.,"Example #2いやな仕事でも、生活のためには続けざるを得ない。hintromajiEnglishいやなしごとでも、せいかつのためにはつづけざるを得ない。iya na shigoto demo, seikatsu no tame niwa tsuduke eru o enai.Even if it's work you don't like, you must continue working in order to maintain your livelihood.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%96%e3%82%8b%e3%82%92%e5%be%97%e3%81%aa%e3%81%84-zaru-o-enai-meaning/
zu ni sumu,ずに済む （ずにすむ）,Learn Japanese grammar: 【ずにすむ】(zu ni sumu). Meaning: get by without doing ~. This can also can be used as .,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ない</s> (ない stem)</td><td>ずに済む</td></tr><tr><td colspan=""2"">Exception: する =&gt; せずに済む</td></tr></tbody></table>","Example #1今年は涼しかったので、エアコンを使わずに済みました。hintromajiEnglishことしはすずしかったので、エアコンをつかわずにすみました。kotoshi wa suzushikatta node, eakon o tsukawazu ni sumimashita.This year was cool and I got by without using my air conditioner.",Example #2ここでは1日中雨が降らずに済むことはほとんどない。hintromajiEnglishここではいちにちちゅうあめがふらずにすむことはほとんどない。koko de wa ichinichichuu ame ga furazu ni sumu koto wa hotondo nai.Hardly a day passes here without rain.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%ab%e6%b8%88%e3%82%80-zu-ni-sumu-meaning/
